word,course,date,topic,subtopic,emojiRating 
times,W266,2018-05-04 00:00:00,instructors,Always willing to explain concepts,4
clear,W266,2018-05-04 00:00:00,instructors,Always willing to explain concepts,4
explaining,W266,2018-05-04 00:00:00,instructors,Always willing to explain concepts,4
things,W266,2018-05-04 00:00:00,instructors,Always willing to explain concepts,4
helpful,W266,2018-05-04 00:00:00,instructors,Always willing to explain concepts,4
organized,W266,2018-05-04 00:00:00,instructors,Always willing to explain concepts,4
knowledgeable,W266,2018-05-04 00:00:00,instructors,Always willing to explain concepts,4
clear,203,2018-03-22 00:00:00,instructors,Able to answer student questions,5
engaging,203,2018-03-22 00:00:00,instructors,Able to answer student questions,5
gives,203,2018-03-22 00:00:00,instructors,Able to answer student questions,5
good,203,2018-03-22 00:00:00,instructors,Able to answer student questions,5
answers,203,2018-03-22 00:00:00,instructors,Able to answer student questions,5
questions,203,2018-03-22 00:00:00,instructors,Able to answer student questions,5
etc,203,2018-03-22 00:00:00,instructors,Able to answer student questions,5
asyncs,207,2018-02-17 00:00:00,async,Lectures are confusing and difficult,2
good,207,2018-02-17 00:00:00,async,Lectures are confusing and difficult,2
learning,207,2018-02-17 00:00:00,async,Lectures are confusing and difficult,2
(if,207,2018-02-17 00:00:00,async,Lectures are confusing and difficult,2
they're,207,2018-02-17 00:00:00,async,Lectures are confusing and difficult,2
anything,207,2018-02-17 00:00:00,async,Lectures are confusing and difficult,2
like,207,2018-02-17 00:00:00,async,Lectures are confusing and difficult,2
205's,207,2018-02-17 00:00:00,async,Lectures are confusing and difficult,2
asyncs,207,2018-02-17 00:00:00,async,Lectures are confusing and difficult,2
they'd,207,2018-02-17 00:00:00,async,Lectures are confusing and difficult,2
pretty,207,2018-02-17 00:00:00,async,Lectures are confusing and difficult,2
useless),207,2018-02-17 00:00:00,async,Lectures are confusing and difficult,2
terribly,203,2018-04-08 00:00:00,assignments,Lectures are boring,1
scoped,203,2018-04-08 00:00:00,assignments,Lectures are boring,1
home,203,2018-04-08 00:00:00,assignments,Lectures are boring,1
works,203,2018-04-08 00:00:00,assignments,Lectures are boring,1
,203,2018-04-08 00:00:00,assignments,Lectures are boring,1
learned,203,2018-04-08 00:00:00,assignments,Lectures are boring,1
handle,203,2018-04-08 00:00:00,assignments,Lectures are boring,1
really,203,2018-04-08 00:00:00,assignments,Lectures are boring,1
big,203,2018-04-08 00:00:00,assignments,Lectures are boring,1
data,203,2018-04-08 00:00:00,assignments,Lectures are boring,1
,203,2018-04-08 00:00:00,assignments,Lectures are boring,1
home,203,2018-04-08 00:00:00,assignments,Lectures are boring,1
works,203,2018-04-08 00:00:00,assignments,Lectures are boring,1
much,203,2018-04-08 00:00:00,assignments,Lectures are boring,1
better,203,2018-04-08 00:00:00,assignments,Lectures are boring,1
tutorials,203,2018-04-08 00:00:00,assignments,Lectures are boring,1
different,203,2018-04-08 00:00:00,assignments,Lectures are boring,1
technologies,203,2018-04-08 00:00:00,assignments,Lectures are boring,1
used,203,2018-04-08 00:00:00,assignments,Lectures are boring,1
,203,2018-04-08 00:00:00,assignments,Lectures are boring,1
,203,2018-04-08 00:00:00,assignments,Lectures are boring,1
faculty,207,2019-02-11 00:00:00,instructors,Office hours,3
pooled,207,2019-02-11 00:00:00,instructors,Office hours,3
office,207,2019-02-11 00:00:00,instructors,Office hours,3
hours,207,2019-02-11 00:00:00,instructors,Office hours,3
,207,2019-02-11 00:00:00,instructors,Office hours,3
attend,207,2019-02-11 00:00:00,instructors,Office hours,3
teachers,207,2019-02-11 00:00:00,instructors,Office hours,3
office,207,2019-02-11 00:00:00,instructors,Office hours,3
hours,207,2019-02-11 00:00:00,instructors,Office hours,3
even,207,2019-02-11 00:00:00,instructors,Office hours,3
class,207,2019-02-11 00:00:00,instructors,Office hours,3
(as,207,2019-02-11 00:00:00,instructors,Office hours,3
well,207,2019-02-11 00:00:00,instructors,Office hours,3
view,207,2019-02-11 00:00:00,instructors,Office hours,3
videos,207,2019-02-11 00:00:00,instructors,Office hours,3
office,207,2019-02-11 00:00:00,instructors,Office hours,3
hour,207,2019-02-11 00:00:00,instructors,Office hours,3
recordings),207,2019-02-11 00:00:00,instructors,Office hours,3
that's,207,2019-02-11 00:00:00,instructors,Office hours,3
way,207,2019-02-11 00:00:00,instructors,Office hours,3
benefit,207,2019-02-11 00:00:00,instructors,Office hours,3
whichever,207,2019-02-11 00:00:00,instructors,Office hours,3
teacher,207,2019-02-11 00:00:00,instructors,Office hours,3
select,207,2019-02-11 00:00:00,instructors,Office hours,3
,207,2019-02-11 00:00:00,instructors,Office hours,3
explains,201,2018-02-06 00:00:00,instructors,Always willing to explain concepts,4
things,201,2018-02-06 00:00:00,instructors,Always willing to explain concepts,4
well,201,2018-02-06 00:00:00,instructors,Always willing to explain concepts,4
really,201,2018-02-06 00:00:00,instructors,Always willing to explain concepts,4
good,201,2018-02-06 00:00:00,instructors,Always willing to explain concepts,4
approach,201,2018-02-06 00:00:00,instructors,Always willing to explain concepts,4
working,201,2018-02-06 00:00:00,instructors,Always willing to explain concepts,4
proofs,201,2018-02-06 00:00:00,instructors,Always willing to explain concepts,4
"""live""",201,2018-02-06 00:00:00,instructors,Always willing to explain concepts,4
class,201,2018-02-06 00:00:00,instructors,Always willing to explain concepts,4
ipad,201,2018-02-06 00:00:00,instructors,Always willing to explain concepts,4
sometimes,207,2018-08-29 00:00:00,assignments,Lectures are confusing and difficult,2
takes,207,2018-08-29 00:00:00,assignments,Lectures are confusing and difficult,2
quite,207,2018-08-29 00:00:00,assignments,Lectures are confusing and difficult,2
(measured,207,2018-08-29 00:00:00,assignments,Lectures are confusing and difficult,2
weeks),207,2018-08-29 00:00:00,assignments,Lectures are confusing and difficult,2
get,207,2018-08-29 00:00:00,assignments,Lectures are confusing and difficult,2
grades,207,2018-08-29 00:00:00,assignments,Lectures are confusing and difficult,2
back,207,2018-08-29 00:00:00,assignments,Lectures are confusing and difficult,2
submit,207,2018-08-29 00:00:00,assignments,Lectures are confusing and difficult,2
assignment,207,2018-08-29 00:00:00,assignments,Lectures are confusing and difficult,2
though,207,2018-08-29 00:00:00,assignments,Lectures are confusing and difficult,2
,207,2018-08-29 00:00:00,assignments,Lectures are confusing and difficult,2
relatively,266,2018-04-29 00:00:00,assignments,Extra credit,2
slow,266,2018-04-29 00:00:00,assignments,Extra credit,2
turnaround,266,2018-04-29 00:00:00,assignments,Extra credit,2
engaging,W266,2018-09-28 00:00:00,instructors,Highly recommending this class,5
great,210,2018-01-12 00:00:00,assignments,Lectures are confusing and difficult,4
feedback,210,2018-01-12 00:00:00,assignments,Lectures are confusing and difficult,4
puts,210,2018-07-20 00:00:00,instructors,Class discussion,3
people,210,2018-07-20 00:00:00,instructors,Class discussion,3
spot,210,2018-07-20 00:00:00,instructors,Class discussion,3
live,210,2018-07-20 00:00:00,instructors,Class discussion,3
sessions,210,2018-07-20 00:00:00,instructors,Class discussion,3
like,210,2018-07-20 00:00:00,instructors,Class discussion,3
motivates,210,2018-07-20 00:00:00,instructors,Class discussion,3
everyone,210,2018-07-20 00:00:00,instructors,Class discussion,3
focused,210,2018-07-20 00:00:00,instructors,Class discussion,3
alert,210,2018-07-20 00:00:00,instructors,Class discussion,3
(including,210,2018-07-20 00:00:00,instructors,Class discussion,3
myself),210,2018-07-20 00:00:00,instructors,Class discussion,3
people,210,2018-07-20 00:00:00,instructors,Class discussion,3
seem,210,2018-07-20 00:00:00,instructors,Class discussion,3
uncomfortable,210,2018-07-20 00:00:00,instructors,Class discussion,3
usually,266,2018-11-03 00:00:00,assignments,Lectures are boring,4
provides,266,2018-11-03 00:00:00,assignments,Lectures are boring,4
feedback,266,2018-11-03 00:00:00,assignments,Lectures are boring,4
homeworks,266,2018-11-03 00:00:00,assignments,Lectures are boring,4
10,266,2018-11-03 00:00:00,assignments,Lectures are boring,4
days,266,2018-11-03 00:00:00,assignments,Lectures are boring,4
responsive,266,2018-11-03 00:00:00,assignments,Lectures are boring,4
slack,266,2018-11-03 00:00:00,assignments,Lectures are boring,4
,266,2018-11-03 00:00:00,assignments,Lectures are boring,4
feel,209,2018-05-10 00:00:00,async,Discussion and assignment questions,3
like,209,2018-05-10 00:00:00,async,Discussion and assignment questions,3
async,209,2018-05-10 00:00:00,async,Discussion and assignment questions,3
content,209,2018-05-10 00:00:00,async,Discussion and assignment questions,3
helpful,209,2018-05-10 00:00:00,async,Discussion and assignment questions,3
relevant,209,2018-05-10 00:00:00,async,Discussion and assignment questions,3
assignments,209,2018-05-10 00:00:00,async,Discussion and assignment questions,3
there's,266,2018-04-27 00:00:00,miscellaneous,Confused by grading,2
huge,266,2018-04-27 00:00:00,miscellaneous,Confused by grading,2
amount,266,2018-04-27 00:00:00,miscellaneous,Confused by grading,2
reading,266,2018-04-27 00:00:00,miscellaneous,Confused by grading,2
understand,266,2018-04-27 00:00:00,miscellaneous,Confused by grading,2
what's,266,2018-04-27 00:00:00,miscellaneous,Confused by grading,2
going,266,2018-04-27 00:00:00,miscellaneous,Confused by grading,2
oftentimes,200,2018-11-01 00:00:00,instructors,Course subject matter,2
deal,200,2018-11-01 00:00:00,instructors,Course subject matter,2
breaker,200,2018-11-01 00:00:00,instructors,Course subject matter,2
course,200,2018-11-01 00:00:00,instructors,Course subject matter,2
instructor,200,2018-11-01 00:00:00,instructors,Course subject matter,2
lack,200,2018-11-01 00:00:00,instructors,Course subject matter,2
response,200,2018-11-01 00:00:00,instructors,Course subject matter,2
pretty,231,2018-05-17 00:00:00,instructors,Lectures are confusing and difficult,2
handsoff,231,2018-05-17 00:00:00,instructors,Lectures are confusing and difficult,2
course,231,2018-05-17 00:00:00,instructors,Lectures are confusing and difficult,2
felt,231,2018-05-17 00:00:00,instructors,Lectures are confusing and difficult,2
urge,231,2018-05-17 00:00:00,instructors,Lectures are confusing and difficult,2
throw,231,2018-05-17 00:00:00,instructors,Lectures are confusing and difficult,2
laptop,231,2018-05-17 00:00:00,instructors,Lectures are confusing and difficult,2
wall,231,2018-05-17 00:00:00,instructors,Lectures are confusing and difficult,2
everything,231,2018-05-17 00:00:00,instructors,Lectures are confusing and difficult,2
breaks,231,2018-05-17 00:00:00,instructors,Lectures are confusing and difficult,2
,203,2019-01-01 00:00:00,technology,Able to answer student questions,3
also,203,2019-01-01 00:00:00,technology,Able to answer student questions,3
know,203,2019-01-01 00:00:00,technology,Able to answer student questions,3
i'm,203,2019-01-01 00:00:00,technology,Able to answer student questions,3
working,203,2019-01-01 00:00:00,technology,Able to answer student questions,3
laptop,203,2019-01-01 00:00:00,technology,Able to answer student questions,3
literally,203,2019-01-01 00:00:00,technology,Able to answer student questions,3
everything,203,2019-01-01 00:00:00,technology,Able to answer student questions,3
ibm,203,2019-01-01 00:00:00,technology,Able to answer student questions,3
cloud,203,2019-01-01 00:00:00,technology,Able to answer student questions,3
lot,266,2018-06-10 00:00:00,assignments,Class discussion,4
reading,266,2018-06-10 00:00:00,assignments,Class discussion,4
discussions,266,2018-06-10 00:00:00,assignments,Class discussion,4
fantastic,266,2018-06-10 00:00:00,assignments,Class discussion,4
projects,266,2018-06-10 00:00:00,assignments,Class discussion,4
incredibly,266,2018-06-10 00:00:00,assignments,Class discussion,4
interesting,266,2018-06-10 00:00:00,assignments,Class discussion,4
think,201,2018-04-14 00:00:00,assignments,Able to answer student questions,2
reading,201,2018-04-14 00:00:00,assignments,Able to answer student questions,2
list,201,2018-04-14 00:00:00,assignments,Able to answer student questions,2
could,201,2018-04-14 00:00:00,assignments,Able to answer student questions,2
tightened,201,2018-04-14 00:00:00,assignments,Able to answer student questions,2
bit,201,2018-04-14 00:00:00,assignments,Able to answer student questions,2
async,201,2018-04-14 00:00:00,assignments,Able to answer student questions,2
short,201,2018-04-14 00:00:00,assignments,Able to answer student questions,2
questions,201,2018-04-14 00:00:00,assignments,Able to answer student questions,2
awful,201,2018-04-14 00:00:00,assignments,Able to answer student questions,2
aside,266,2018-04-02 00:00:00,instructors,Class discussion,5
content,266,2018-04-02 00:00:00,instructors,Class discussion,5
discussion,266,2018-04-02 00:00:00,instructors,Class discussion,5
interesting,266,2018-04-02 00:00:00,instructors,Class discussion,5
morgan,266,2018-04-02 00:00:00,instructors,Class discussion,5
amazing,266,2018-04-02 00:00:00,instructors,Class discussion,5
job,266,2018-04-02 00:00:00,instructors,Class discussion,5
moderating,266,2018-04-02 00:00:00,instructors,Class discussion,5
class,266,2018-04-02 00:00:00,instructors,Class discussion,5
assignments,W266,2018-10-23 00:00:00,assignments,Lectures are confusing and difficult,3
pretty,W266,2018-10-23 00:00:00,assignments,Lectures are confusing and difficult,3
trivial,W266,2018-10-23 00:00:00,assignments,Lectures are confusing and difficult,3
get,W266,2018-10-23 00:00:00,assignments,Lectures are confusing and difficult,3
final,W266,2018-10-23 00:00:00,assignments,Lectures are confusing and difficult,3
project,W266,2018-10-23 00:00:00,assignments,Lectures are confusing and difficult,3
1225,W266,2018-10-23 00:00:00,assignments,Lectures are confusing and difficult,3
page,W266,2018-10-23 00:00:00,assignments,Lectures are confusing and difficult,3
paper,W266,2018-10-23 00:00:00,assignments,Lectures are confusing and difficult,3
although,200,2018-06-26 00:00:00,technology,Course subject matter,3
live,200,2018-06-26 00:00:00,technology,Course subject matter,3
session,200,2018-06-26 00:00:00,technology,Course subject matter,3
interface,200,2018-06-26 00:00:00,technology,Course subject matter,3
restricts,200,2018-06-26 00:00:00,technology,Course subject matter,3
official,200,2018-06-26 00:00:00,technology,Course subject matter,3
recording,200,2018-06-26 00:00:00,technology,Course subject matter,3
live,200,2018-06-26 00:00:00,technology,Course subject matter,3
sessions,200,2018-06-26 00:00:00,technology,Course subject matter,3
instructor,200,2018-06-26 00:00:00,technology,Course subject matter,3
see,200,2018-06-26 00:00:00,technology,Course subject matter,3
reason,200,2018-06-26 00:00:00,technology,Course subject matter,3
student,200,2018-06-26 00:00:00,technology,Course subject matter,3
use,200,2018-06-26 00:00:00,technology,Course subject matter,3
something,200,2018-06-26 00:00:00,technology,Course subject matter,3
like,200,2018-06-26 00:00:00,technology,Course subject matter,3
nvidia,200,2018-06-26 00:00:00,technology,Course subject matter,3
shadowplay,200,2018-06-26 00:00:00,technology,Course subject matter,3
record,200,2018-06-26 00:00:00,technology,Course subject matter,3
session,200,2018-06-26 00:00:00,technology,Course subject matter,3
computer,200,2018-06-26 00:00:00,technology,Course subject matter,3
andy,200,2018-04-25 00:00:00,technology,Course subject matter,5
level,200,2018-04-25 00:00:00,technology,Course subject matter,5
tech,200,2018-04-25 00:00:00,technology,Course subject matter,5
support,200,2018-04-25 00:00:00,technology,Course subject matter,5
second,200,2018-04-25 00:00:00,technology,Course subject matter,5
none,200,2018-04-25 00:00:00,technology,Course subject matter,5
he'll,200,2018-04-25 00:00:00,technology,Course subject matter,5
look,200,2018-04-25 00:00:00,technology,Course subject matter,5
code,200,2018-04-25 00:00:00,technology,Course subject matter,5
provide,200,2018-04-25 00:00:00,technology,Course subject matter,5
refactors,200,2018-04-25 00:00:00,technology,Course subject matter,5
buggy,200,2018-04-25 00:00:00,technology,Course subject matter,5
parts,200,2018-04-25 00:00:00,technology,Course subject matter,5
using,210,2018-02-16 00:00:00,technology,Lectures are boring,3
ms,210,2018-02-16 00:00:00,technology,Lectures are boring,3
sql,210,2018-02-16 00:00:00,technology,Lectures are boring,3
think,210,2018-02-16 00:00:00,technology,Lectures are boring,3
kind,210,2018-02-16 00:00:00,technology,Lectures are boring,3
biases,210,2018-02-16 00:00:00,technology,Lectures are boring,3
works,210,2018-02-16 00:00:00,technology,Lectures are boring,3
well,210,2018-02-16 00:00:00,technology,Lectures are boring,3
oltp,210,2018-02-16 00:00:00,technology,Lectures are boring,3
olap,210,2018-02-16 00:00:00,technology,Lectures are boring,3
using,210,2018-02-16 00:00:00,technology,Lectures are boring,3
mysql,210,2018-02-16 00:00:00,technology,Lectures are boring,3
postgresql,210,2018-02-16 00:00:00,technology,Lectures are boring,3
lot,210,2018-02-16 00:00:00,technology,Lectures are boring,3
harder,210,2018-02-16 00:00:00,technology,Lectures are boring,3
olap,210,2018-02-16 00:00:00,technology,Lectures are boring,3
thus,210,2018-02-16 00:00:00,technology,Lectures are boring,3
lot,210,2018-02-16 00:00:00,technology,Lectures are boring,3
tech,210,2018-02-16 00:00:00,technology,Lectures are boring,3
got,210,2018-02-16 00:00:00,technology,Lectures are boring,3
built,210,2018-02-16 00:00:00,technology,Lectures are boring,3
material,207,2018-04-08 00:00:00,technology,Lectures are confusing and difficult,2
little,207,2018-04-08 00:00:00,technology,Lectures are confusing and difficult,2
bumpy,207,2018-04-08 00:00:00,technology,Lectures are confusing and difficult,2
tech,207,2018-04-08 00:00:00,technology,Lectures are confusing and difficult,2
surrounding,207,2018-04-08 00:00:00,technology,Lectures are confusing and difficult,2
(cloud,207,2018-04-08 00:00:00,technology,Lectures are confusing and difficult,2
setup,207,2018-04-08 00:00:00,technology,Lectures are confusing and difficult,2
work,207,2018-04-08 00:00:00,technology,Lectures are confusing and difficult,2
github,207,2018-04-08 00:00:00,technology,Lectures are confusing and difficult,2
classroom,207,2018-04-08 00:00:00,technology,Lectures are confusing and difficult,2
work,207,2018-04-08 00:00:00,technology,Lectures are confusing and difficult,2
etc),207,2018-04-08 00:00:00,technology,Lectures are confusing and difficult,2
also,231,2018-01-08 00:00:00,async,Lectures are confusing and difficult,2
think,231,2018-01-08 00:00:00,async,Lectures are confusing and difficult,2
recorded,231,2018-01-08 00:00:00,async,Lectures are confusing and difficult,2
lectures,231,2018-01-08 00:00:00,async,Lectures are confusing and difficult,2
could,231,2018-01-08 00:00:00,async,Lectures are confusing and difficult,2
longer,231,2018-01-08 00:00:00,async,Lectures are confusing and difficult,2
(they're,231,2018-01-08 00:00:00,async,Lectures are confusing and difficult,2
really,231,2018-01-08 00:00:00,async,Lectures are confusing and difficult,2
interesting,231,2018-01-08 00:00:00,async,Lectures are confusing and difficult,2
sometimes,231,2018-01-08 00:00:00,async,Lectures are confusing and difficult,2
40,231,2018-01-08 00:00:00,async,Lectures are confusing and difficult,2
minutes,231,2018-01-08 00:00:00,async,Lectures are confusing and difficult,2
week),231,2018-01-08 00:00:00,async,Lectures are confusing and difficult,2
get,201,2019-01-19 00:00:00,technology,Class discussion,4
good,201,2019-01-19 00:00:00,technology,Class discussion,4
taste,201,2019-01-19 00:00:00,technology,Class discussion,4
different,201,2019-01-19 00:00:00,technology,Class discussion,4
tech,201,2019-01-19 00:00:00,technology,Class discussion,4
good,201,2019-01-19 00:00:00,technology,Class discussion,4
practice,201,2019-01-19 00:00:00,technology,Class discussion,4
bash/unix,201,2019-01-19 00:00:00,technology,Class discussion,4
coursework,201,2019-01-19 00:00:00,technology,Class discussion,4
mostly,203,2018-09-05 00:00:00,technology,Class discussion,3
wanted,203,2018-09-05 00:00:00,technology,Class discussion,3
reply,203,2018-09-05 00:00:00,technology,Class discussion,3
say,203,2018-09-05 00:00:00,technology,Class discussion,3
huge,203,2018-09-05 00:00:00,technology,Class discussion,3
hell,203,2018-09-05 00:00:00,technology,Class discussion,3
yes,203,2018-09-05 00:00:00,technology,Class discussion,3
regarding,203,2018-09-05 00:00:00,technology,Class discussion,3
flash,203,2018-09-05 00:00:00,technology,Class discussion,3
based,203,2018-09-05 00:00:00,technology,Class discussion,3
anything,203,2018-09-05 00:00:00,technology,Class discussion,3
,203,2018-09-05 00:00:00,technology,Class discussion,3
argument,203,2018-09-05 00:00:00,technology,Class discussion,3
adobe,203,2018-09-05 00:00:00,technology,Class discussion,3
connect,203,2018-09-05 00:00:00,technology,Class discussion,3
platform,203,2018-09-05 00:00:00,technology,Class discussion,3
one,203,2018-09-05 00:00:00,technology,Class discussion,3
instructor,203,2018-09-05 00:00:00,technology,Class discussion,3
subbed,203,2018-09-05 00:00:00,technology,Class discussion,3
one,203,2018-09-05 00:00:00,technology,Class discussion,3
classes,203,2018-09-05 00:00:00,technology,Class discussion,3
used,203,2018-09-05 00:00:00,technology,Class discussion,3
advanced,203,2018-09-05 00:00:00,technology,Class discussion,3
features,203,2018-09-05 00:00:00,technology,Class discussion,3
great,203,2018-09-05 00:00:00,technology,Class discussion,3
said,203,2018-12-09 00:00:00,technology,Lectures are confusing and difficult,2
90%,203,2018-12-09 00:00:00,technology,Lectures are confusing and difficult,2
class,203,2018-12-09 00:00:00,technology,Lectures are confusing and difficult,2
screen,203,2018-12-09 00:00:00,technology,Lectures are confusing and difficult,2
share,203,2018-12-09 00:00:00,technology,Lectures are confusing and difficult,2
slack,203,2018-12-09 00:00:00,technology,Lectures are confusing and difficult,2
would,203,2018-12-09 00:00:00,technology,Lectures are confusing and difficult,2
serve,203,2018-12-09 00:00:00,technology,Lectures are confusing and difficult,2
purpose,203,2018-12-09 00:00:00,technology,Lectures are confusing and difficult,2
well,203,2018-12-09 00:00:00,technology,Lectures are confusing and difficult,2
probably,203,2018-12-09 00:00:00,technology,Lectures are confusing and difficult,2
way,203,2018-12-09 00:00:00,technology,Lectures are confusing and difficult,2
reliable,203,2018-12-09 00:00:00,technology,Lectures are confusing and difficult,2
counter,203,2018-12-09 00:00:00,technology,Lectures are confusing and difficult,2
would,203,2018-12-09 00:00:00,technology,Lectures are confusing and difficult,2
automatically,203,2018-12-09 00:00:00,technology,Lectures are confusing and difficult,2
save,203,2018-12-09 00:00:00,technology,Lectures are confusing and difficult,2
archive,203,2018-12-09 00:00:00,technology,Lectures are confusing and difficult,2
classes,203,2018-12-09 00:00:00,technology,Lectures are confusing and difficult,2
counter,203,2018-12-09 00:00:00,technology,Lectures are confusing and difficult,2
argument,203,2018-12-09 00:00:00,technology,Lectures are confusing and difficult,2
blood,203,2018-12-09 00:00:00,technology,Lectures are confusing and difficult,2
pressure,203,2018-12-09 00:00:00,technology,Lectures are confusing and difficult,2
time,203,2018-12-09 00:00:00,technology,Lectures are confusing and difficult,2
try,203,2018-12-09 00:00:00,technology,Lectures are confusing and difficult,2
actually,203,2018-12-09 00:00:00,technology,Lectures are confusing and difficult,2
watch,203,2018-12-09 00:00:00,technology,Lectures are confusing and difficult,2
archive,203,2018-12-09 00:00:00,technology,Lectures are confusing and difficult,2
class,203,2018-12-09 00:00:00,technology,Lectures are confusing and difficult,2
session,203,2018-12-09 00:00:00,technology,Lectures are confusing and difficult,2
isvc,203,2018-12-09 00:00:00,technology,Lectures are confusing and difficult,2
prefer,209,2019-02-14 00:00:00,technology,Lectures are boring,3
collection,209,2019-02-14 00:00:00,technology,Lectures are boring,3
single,209,2019-02-14 00:00:00,technology,Lectures are boring,3
purpose,209,2019-02-14 00:00:00,technology,Lectures are boring,3
tools,209,2019-02-14 00:00:00,technology,Lectures are boring,3
(but,209,2019-02-14 00:00:00,technology,Lectures are boring,3
coming,209,2019-02-14 00:00:00,technology,Lectures are boring,3
unix,209,2019-02-14 00:00:00,technology,Lectures are boring,3
philosophy),209,2019-02-14 00:00:00,technology,Lectures are boring,3
chained,209,2019-02-14 00:00:00,technology,Lectures are boring,3
together,209,2019-02-14 00:00:00,technology,Lectures are boring,3
one,209,2019-02-14 00:00:00,technology,Lectures are boring,3
working,209,2019-02-14 00:00:00,technology,Lectures are boring,3
replaced,209,2019-02-14 00:00:00,technology,Lectures are boring,3
one,209,2019-02-14 00:00:00,technology,Lectures are boring,3
tool,209,2019-02-14 00:00:00,technology,Lectures are boring,3
forums,209,2019-02-14 00:00:00,technology,Lectures are boring,3
one,209,2019-02-14 00:00:00,technology,Lectures are boring,3
tool,209,2019-02-14 00:00:00,technology,Lectures are boring,3
version,209,2019-02-14 00:00:00,technology,Lectures are boring,3
control,209,2019-02-14 00:00:00,technology,Lectures are boring,3
one,209,2019-02-14 00:00:00,technology,Lectures are boring,3
tool,209,2019-02-14 00:00:00,technology,Lectures are boring,3
web,209,2019-02-14 00:00:00,technology,Lectures are boring,3
conf,209,2019-02-14 00:00:00,technology,Lectures are boring,3
etc,209,2019-02-14 00:00:00,technology,Lectures are boring,3
,209,2019-02-14 00:00:00,technology,Lectures are boring,3
one,209,2019-02-14 00:00:00,technology,Lectures are boring,3
replaced,209,2019-02-14 00:00:00,technology,Lectures are boring,3
better,209,2019-02-14 00:00:00,technology,Lectures are boring,3
one,209,2019-02-14 00:00:00,technology,Lectures are boring,3
different,209,2019-02-14 00:00:00,technology,Lectures are boring,3
one,209,2019-02-14 00:00:00,technology,Lectures are boring,3
works,209,2019-02-14 00:00:00,technology,Lectures are boring,3
better,209,2019-02-14 00:00:00,technology,Lectures are boring,3
class,209,2019-02-14 00:00:00,technology,Lectures are boring,3
(oh,209,2019-02-14 00:00:00,technology,Lectures are boring,3
standards,209,2019-02-14 00:00:00,technology,Lectures are boring,3
would,209,2019-02-14 00:00:00,technology,Lectures are boring,3
great,209,2019-02-14 00:00:00,technology,Lectures are boring,3
html5,209,2019-02-14 00:00:00,technology,Lectures are boring,3
flash,209,2019-02-14 00:00:00,technology,Lectures are boring,3
adobe,209,2019-02-14 00:00:00,technology,Lectures are boring,3
connect,209,2019-02-14 00:00:00,technology,Lectures are boring,3
etc,209,2019-02-14 00:00:00,technology,Lectures are boring,3
accessibility,209,2019-02-14 00:00:00,technology,Lectures are boring,3
huge,209,2019-02-14 00:00:00,technology,Lectures are boring,3
problem,209,2019-02-14 00:00:00,technology,Lectures are boring,3
uc,209,2019-02-14 00:00:00,technology,Lectures are boring,3
&,209,2019-02-14 00:00:00,technology,Lectures are boring,3
mids),209,2019-02-14 00:00:00,technology,Lectures are boring,3
ever,W266,2018-06-22 00:00:00,technology,Lectures are confusing and difficult,2
another,W266,2018-06-22 00:00:00,technology,Lectures are confusing and difficult,2
gd,W266,2018-06-22 00:00:00,technology,Lectures are confusing and difficult,2
meeting,W266,2018-06-22 00:00:00,technology,Lectures are confusing and difficult,2
adobe,W266,2018-06-22 00:00:00,technology,Lectures are confusing and difficult,2
connect,W266,2018-06-22 00:00:00,technology,Lectures are confusing and difficult,2
coprofessor,203,2018-06-11 00:00:00,technology,Lectures are confusing and difficult,3
still,203,2018-06-11 00:00:00,technology,Lectures are confusing and difficult,3
figuring,203,2018-06-11 00:00:00,technology,Lectures are confusing and difficult,3
terms,203,2018-06-11 00:00:00,technology,Lectures are confusing and difficult,3
zoom,203,2018-06-11 00:00:00,technology,Lectures are confusing and difficult,3
isvc,203,2018-06-11 00:00:00,technology,Lectures are confusing and difficult,3
access,203,2018-06-11 00:00:00,technology,Lectures are confusing and difficult,3
materials,203,2018-06-11 00:00:00,technology,Lectures are confusing and difficult,3
though,203,2018-06-11 00:00:00,technology,Lectures are confusing and difficult,3
biggest,207,2018-07-25 00:00:00,technology,Confused by grading,2
challenge,207,2018-07-25 00:00:00,technology,Confused by grading,2
installing,207,2018-07-25 00:00:00,technology,Confused by grading,2
jupyter,207,2018-07-25 00:00:00,technology,Confused by grading,2
notebook,207,2018-07-25 00:00:00,technology,Confused by grading,2
(partial,207,2018-07-25 00:00:00,technology,Confused by grading,2
success),207,2018-07-25 00:00:00,technology,Confused by grading,2
latextopdf,207,2018-07-25 00:00:00,technology,Confused by grading,2
(no,207,2018-07-25 00:00:00,technology,Confused by grading,2
success),207,2018-07-25 00:00:00,technology,Confused by grading,2
since,207,2018-07-25 00:00:00,technology,Confused by grading,2
seemed,207,2018-07-25 00:00:00,technology,Confused by grading,2
many,207,2018-07-25 00:00:00,technology,Confused by grading,2
dependencies,207,2018-07-25 00:00:00,technology,Confused by grading,2
sequence,207,2018-07-25 00:00:00,technology,Confused by grading,2
installation,207,2018-07-25 00:00:00,technology,Confused by grading,2
steps,207,2018-07-25 00:00:00,technology,Confused by grading,2
(and,W266,2018-09-24 00:00:00,technology,Class discussion,2
he's,W266,2018-09-24 00:00:00,technology,Class discussion,2
less,W266,2018-09-24 00:00:00,technology,Class discussion,2
